Date,Open,High,Low,Close,Adj Close,Volume
2018-12-21,101.62999725341797,103.0,97.45999908447266,98.2300033569336,93.46826171875,111242100
2018-12-24,97.68000030517578,97.97000122070312,93.9800033569336,94.12999725341797,89.5669937133789,43935200
2018-12-26,95.13999938964844,100.69000244140625,93.95999908447266,100.55999755859375,95.68531036376953,51634800
2018-12-27,99.30000305175781,101.19000244140625,96.4000015258789,101.18000030517578,96.27526092529297,49498500
2018-12-28,102.08999633789062,102.41000366210938,99.5199966430664,100.38999938964844,95.52355194091797,38196300
2018-12-31,101.29000091552734,102.4000015258789,100.44000244140625,101.56999969482422,96.64635467529297,33173800
2019-01-02,99.55000305175781,101.75,98.94000244140625,101.12000274658203,96.21817016601562,35329300
2019-01-03,100.0999984741211,100.19000244140625,97.19999694824219,97.4000015258789,92.67848205566406,42579100
2019-01-04,99.72000122070312,102.51000213623047,98.93000030517578,101.93000030517578,96.9888916015625,44060600
2019-01-07,101.63999938964844,103.2699966430664,100.9800033569336,102.05999755859375,97.11260223388672,35656100
2019-01-08,103.04000091552734,103.97000122070312,101.70999908447266,102.80000305175781,97.81672668457031,31514400
2019-01-09,103.86000061035156,104.87999725341797,103.23999786376953,104.2699966430664,99.21544647216797,32280800
2019-01-10,103.22000122070312,103.75,102.37999725341797,103.5999984741211,98.57793426513672,30067600
2019-01-11,103.19000244140625,103.44000244140625,101.63999938964844,102.80000305175781,97.81672668457031,28314200
2019-01-14,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,97.10308074951172,28437100
2019-01-15,102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,99.91960144042969,31587600
2019-01-16,105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,100.27165222167969,29853900
2019-01-17,105.0,106.62999725341797,104.76000213623047,106.12000274658203,100.97578430175781,28393000
2019-01-18,107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,102.48871612548828,37427600
2019-01-22,106.75,107.0999984741211,104.86000061035156,105.68000030517578,100.55709838867188,32371300
2019-01-23,106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,101.53717041015625,25874300
2019-01-24,106.86000061035156,107.0,105.33999633789062,106.19999694824219,101.05188751220703,23164800
2019-01-25,107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,101.97486114501953,31225600
2019-01-28,106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,99.9861831665039,29476700
2019-01-29,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,97.94994354248047,31490500
2019-01-30,104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,101.22317504882812,49471900
2019-01-31,103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,99.3676986694336,55636400
2019-02-01,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,97.79767608642578,35535700
2019-02-04,102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,100.61419677734375,31315100
2019-02-05,106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,102.0224609375,27325400
2019-02-06,107.0,107.0,105.52999877929688,106.02999877929688,100.89014434814453,20609800
2019-02-07,105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,100.16698455810547,29760700
2019-02-08,104.38999938964844,105.77999877929688,104.26000213623047,105.66999816894531,100.54759979248047,21461100
2019-02-11,106.19999694824219,106.58000183105469,104.97000122070312,105.25,100.14797973632812,18914100
2019-02-12,106.13999938964844,107.13999938964844,105.4800033569336,106.88999938964844,101.70846557617188,25056600
2019-02-13,107.5,107.77999877929688,106.70999908447266,106.80999755859375,101.63233947753906,18394900
2019-02-14,106.30999755859375,107.29000091552734,105.66000366210938,106.9000015258789,101.71797180175781,21784700
2019-02-15,107.91000366210938,108.30000305175781,107.36000061035156,108.22000122070312,102.97396850585938,26606900
2019-02-19,107.79000091552734,108.66000366210938,107.77999877929688,108.16999816894531,102.9263916015625,18038500
2019-02-20,107.86000061035156,107.94000244140625,106.29000091552734,107.1500015258789,102.39127349853516,21607700
2019-02-21,106.9000015258789,109.4800033569336,106.87000274658203,109.41000366210938,104.55091094970703,29063200
2019-02-22,110.05000305175781,111.19999694824219,109.81999969482422,110.97000122070312,106.0416259765625,27763200
2019-02-25,111.76000213623047,112.18000030517578,111.26000213623047,111.58999633789062,106.63409423828125,23750600
2019-02-26,111.26000213623047,113.23999786376953,111.16999816894531,112.36000061035156,107.36988830566406,21536700
2019-02-27,111.69000244140625,112.36000061035156,110.87999725341797,112.16999816894531,107.18832397460938,21487100
2019-02-28,112.04000091552734,112.87999725341797,111.7300033569336,112.02999877929688,107.0545425415039,29083900
2019-03-01,112.88999938964844,113.0199966430664,111.66999816894531,112.52999877929688,107.53233337402344,23501200
2019-03-04,113.0199966430664,113.25,110.80000305175781,112.26000213623047,107.27433776855469,26608000
2019-03-05,112.25,112.38999938964844,111.2300033569336,111.69999694824219,106.73918914794922,19538300
2019-03-06,111.87000274658203,112.66000366210938,111.43000030517578,111.75,106.7869873046875,17687000
2019-03-07,111.4000015258789,111.55000305175781,109.87000274658203,110.38999938964844,105.48738098144531,25339000
2019-03-08,109.16000366210938,110.70999908447266,108.80000305175781,110.51000213623047,105.60206604003906,22818400
2019-03-11,110.98999786376953,112.94999694824219,110.9800033569336,112.83000183105469,107.81903076171875,26491600
2019-03-12,112.81999969482422,113.98999786376953,112.6500015258789,113.62000274658203,108.57392883300781,26132700
2019-03-13,114.12999725341797,115.0,113.77999877929688,114.5,109.41485595703125,35513800
2019-03-14,114.54000091552734,115.19999694824219,114.33000183105469,114.58999633789062,109.50084686279297,30763400
2019-03-15,115.33999633789062,117.25,114.58999633789062,115.91000366210938,110.76222229003906,54681100
2019-03-18,116.16999816894531,117.61000061035156,116.05000305175781,117.56999969482422,112.34851837158203,31207600
2019-03-19,118.08999633789062,118.44000244140625,116.98999786376953,117.6500015258789,112.42495727539062,37588700
2019-03-20,117.38999938964844,118.75,116.70999908447266,117.5199966430664,112.30071258544922,28113300
2019-03-21,117.13999938964844,120.81999969482422,117.08999633789062,120.22000122070312,114.88079833984375,29854400
2019-03-22,119.5,119.58999633789062,117.04000091552734,117.05000305175781,111.85160064697266,33624500
2019-03-25,116.55999755859375,118.01000213623047,116.31999969482422,117.66000366210938,112.43450164794922,27067100
2019-03-26,118.62000274658203,118.70999908447266,116.8499984741211,117.91000366210938,112.67340087890625,26097700
2019-03-27,117.87999725341797,118.20999908447266,115.5199966430664,116.7699966430664,111.58404541015625,22733400
2019-03-28,117.44000244140625,117.58000183105469,116.12999725341797,116.93000030517578,111.7369155883789,18334800
2019-03-29,118.06999969482422,118.31999969482422,116.95999908447266,117.94000244140625,112.70207977294922,25399800
2019-04-01,118.94999694824219,119.11000061035156,118.0999984741211,119.0199966430664,113.7341079711914,22789100
2019-04-02,119.05999755859375,119.4800033569336,118.5199966430664,119.19000244140625,113.89656829833984,18142300
2019-04-03,119.86000061035156,120.43000030517578,119.1500015258789,119.97000122070312,114.64190673828125,22860700
2019-04-04,120.0999984741211,120.2300033569336,118.37999725341797,119.36000061035156,114.05900573730469,20112800
2019-04-05,119.38999938964844,120.2300033569336,119.37000274658203,119.88999938964844,114.56546020507812,15826200
2019-04-08,119.80999755859375,120.0199966430664,118.63999938964844,119.93000030517578,114.60368347167969,15116200
2019-04-09,118.62999725341797,119.54000091552734,118.58000183105469,119.27999877929688,113.9825668334961,17612000
2019-04-10,119.76000213623047,120.3499984741211,119.54000091552734,120.19000244140625,114.85216522216797,16477200
2019-04-11,120.54000091552734,120.8499984741211,119.91999816894531,120.33000183105469,114.98592376708984,14209100
2019-04-12,120.63999938964844,120.9800033569336,120.37000274658203,120.94999694824219,115.5783920288086,19745100
2019-04-15,120.94000244140625,121.58000183105469,120.56999969482422,121.05000305175781,115.67394256591797,15792600
2019-04-16,121.63999938964844,121.6500015258789,120.0999984741211,120.7699966430664,115.4063720703125,14071800
2019-04-17,121.23999786376953,121.8499984741211,120.54000091552734,121.7699966430664,116.36196899414062,19300900
2019-04-18,122.19000244140625,123.5199966430664,121.30000305175781,123.37000274658203,117.89090728759766,27991000
2019-04-22,122.62000274658203,124.0,122.56999969482422,123.76000213623047,118.26361083984375,15648700
2019-04-23,124.0999984741211,125.58000183105469,123.83000183105469,125.44000244140625,119.86900329589844,24025500
2019-04-24,125.79000091552734,125.8499984741211,124.5199966430664,125.01000213623047,119.45808410644531,31257000
2019-04-25,130.05999755859375,131.3699951171875,128.8300018310547,129.14999389648438,123.41421508789062,38033900
2019-04-26,129.6999969482422,130.52000427246094,129.02000427246094,129.88999938964844,124.12137603759766,23654900
2019-04-29,129.89999389648438,130.17999267578125,129.35000610351562,129.77000427246094,124.00669860839844,16324200
2019-04-30,129.80999755859375,130.6999969482422,129.38999938964844,130.60000610351562,124.79985046386719,24166500
2019-05-01,130.52999877929688,130.64999389648438,127.69999694824219,127.87999725341797,122.20061492919922,26821700
2019-05-02,127.9800033569336,128.0,125.5199966430664,126.20999908447266,120.60478973388672,27350200
2019-05-03,127.36000061035156,129.42999267578125,127.25,128.89999389648438,123.1753158569336,24911100
2019-05-06,126.38999938964844,128.55999755859375,126.11000061035156,128.14999389648438,122.4586181640625,24239800
2019-05-07,126.45999908447266,127.18000030517578,124.22000122070312,125.5199966430664,119.94541931152344,36017700
2019-05-08,125.44000244140625,126.37000274658203,124.75,125.51000213623047,119.93588256835938,28419000
2019-05-09,124.29000091552734,125.79000091552734,123.56999969482422,125.5,119.92630767822266,27235800
2019-05-10,124.91000366210938,127.93000030517578,123.81999969482422,127.12999725341797,121.48392486572266,30915100
2019-05-13,124.11000061035156,125.55000305175781,123.04000091552734,123.3499984741211,117.87178802490234,33944900
2019-05-14,123.87000274658203,125.87999725341797,123.69999694824219,124.7300033569336,119.19052124023438,25266300
2019-05-15,124.26000213623047,126.70999908447266,123.69999694824219,126.0199966430664,120.86898040771484,24722700
2019-05-16,126.75,129.3800048828125,126.45999908447266,128.92999267578125,123.66004180908203,30112200
2019-05-17,128.30999755859375,130.4600067138672,127.91999816894531,128.07000732421875,122.83519744873047,25770500
2019-05-20,126.5199966430664,127.58999633789062,125.76000213623047,126.22000122070312,121.0608139038086,23706900
2019-05-21,127.43000030517578,127.52999877929688,126.58000183105469,126.9000015258789,121.71299743652344,15293300
2019-05-22,126.62000274658203,128.24000549316406,126.5199966430664,127.66999816894531,122.45154571533203,15396500
2019-05-23,126.19999694824219,126.29000091552734,124.73999786376953,126.18000030517578,121.02244567871094,23603800
2019-05-24,126.91000366210938,127.41999816894531,125.97000122070312,126.23999786376953,121.07998657226562,14123400
2019-05-28,126.9800033569336,128.0,126.05000305175781,126.16000366210938,121.00328063964844,23128400
2019-05-29,125.37999725341797,125.38999938964844,124.04000091552734,124.94000244140625,119.8331298828125,22763100
2019-05-30,125.26000213623047,125.76000213623047,124.77999877929688,125.7300033569336,120.5908432006836,16829600
2019-05-31,124.2300033569336,124.62000274658203,123.31999969482422,123.68000030517578,118.62462615966797,26646800
2019-06-03,123.8499984741211,124.37000274658203,119.01000213623047,119.83999633789062,114.94158172607422,37983600
2019-06-04,121.27999877929688,123.27999877929688,120.6500015258789,123.16000366210938,118.1258773803711,29382600
2019-06-05,124.94999694824219,125.87000274658203,124.20999908447266,125.83000183105469,120.68677520751953,24926100
2019-06-06,126.44000244140625,127.97000122070312,125.5999984741211,127.81999969482422,122.59541320800781,21459000
2019-06-07,129.19000244140625,132.25,128.25999450683594,131.39999389648438,126.02906799316406,33885600
2019-06-10,132.39999389648438,134.0800018310547,132.0,132.60000610351562,127.18006896972656,26477100
2019-06-11,133.8800048828125,134.24000549316406,131.27999877929688,132.10000610351562,126.70049285888672,23913700
2019-06-12,131.39999389648438,131.97000122070312,130.7100067138672,131.49000549316406,126.11540222167969,17092500
2019-06-13,131.97999572753906,133.0,131.55999755859375,132.32000732421875,126.91146087646484,17200800
2019-06-14,132.25999450683594,133.7899932861328,131.63999938964844,132.4499969482422,127.03614044189453,17821700
2019-06-17,132.6300048828125,133.72999572753906,132.52999877929688,132.85000610351562,127.4197998046875,14517800
2019-06-18,134.19000244140625,135.24000549316406,133.57000732421875,135.16000366210938,129.63539123535156,25934500
2019-06-19,135.0,135.92999267578125,133.80999755859375,135.69000244140625,130.14373779296875,23744400
2019-06-20,137.4499969482422,137.66000366210938,135.72000122070312,136.9499969482422,131.3522186279297,33042600
2019-06-21,136.5800018310547,137.72999572753906,136.4600067138672,136.97000122070312,131.37142944335938,36727900
2019-06-24,137.0,138.39999389648438,137.0,137.77999877929688,132.1483154296875,20628800
2019-06-25,137.25,137.58999633789062,132.72999572753906,133.42999267578125,127.97611999511719,33327400
2019-06-26,134.35000610351562,135.74000549316406,133.60000610351562,133.92999267578125,128.45567321777344,23657700
2019-06-27,134.13999938964844,134.7100067138672,133.50999450683594,134.14999389648438,128.66665649414062,16557500
2019-06-28,134.57000732421875,134.60000610351562,133.16000366210938,133.9600067138672,128.4844512939453,30043000
2019-07-01,136.6300048828125,136.6999969482422,134.97000122070312,135.67999267578125,130.13414001464844,22613500
2019-07-02,136.1199951171875,136.58999633789062,135.33999633789062,136.5800018310547,130.9973602294922,15237800
2019-07-03,136.8000030517578,137.74000549316406,136.2899932861328,137.4600067138672,131.84140014648438,13629300
2019-07-05,135.94000244140625,137.3300018310547,135.72000122070312,137.05999755859375,131.45774841308594,18141100
2019-07-08,136.39999389648438,137.10000610351562,135.3699951171875,136.9600067138672,131.36180114746094,16779700
2019-07-09,136.0,136.97000122070312,135.8000030517578,136.4600067138672,130.8822784423828,19953100
2019-07-10,137.1300048828125,138.5800018310547,137.02000427246094,137.85000610351562,132.2154541015625,24204400
2019-07-11,138.1999969482422,139.22000122070312,137.8699951171875,138.39999389648438,132.74295043945312,22327900
2019-07-12,138.85000610351562,139.1300048828125,138.00999450683594,138.89999389648438,133.22251892089844,18936800
2019-07-15,139.44000244140625,139.5399932861328,138.4600067138672,138.89999389648438,133.22251892089844,16651500
2019-07-16,138.9600067138672,139.0500030517578,136.52000427246094,137.0800018310547,131.47691345214844,22726100
2019-07-17,137.6999969482422,137.92999267578125,136.22000122070312,136.27000427246094,130.7000274658203,20211000
2019-07-18,135.5500030517578,136.6199951171875,134.6699981689453,136.4199981689453,130.8438720703125,30381800
2019-07-19,140.22000122070312,140.6699981689453,136.4499969482422,136.6199951171875,131.0357208251953,48992400
2019-07-22,137.41000366210938,139.19000244140625,137.3300018310547,138.42999267578125,132.77171325683594,25074900
2019-07-23,139.75999450683594,139.99000549316406,138.02999877929688,139.2899932861328,133.5966033935547,18034600
2019-07-24,138.89999389648438,140.74000549316406,138.85000610351562,140.72000122070312,134.96812438964844,20738300
2019-07-25,140.42999267578125,140.61000061035156,139.32000732421875,140.19000244140625,134.4597930908203,18356900
2019-07-26,140.3699951171875,141.67999267578125,140.3000030517578,141.33999633789062,135.56280517578125,19037600
2019-07-29,141.5,141.50999450683594,139.3699951171875,141.02999877929688,135.26544189453125,16605900
2019-07-30,140.13999938964844,141.22000122070312,139.8000030517578,140.35000610351562,134.6132354736328,16846500
2019-07-31,140.3300018310547,140.49000549316406,135.0800018310547,136.27000427246094,130.7000274658203,38598800
2019-08-01,137.0,140.94000244140625,136.92999267578125,138.05999755859375,132.4168701171875,40557500
2019-08-02,138.08999633789062,138.32000732421875,135.25999450683594,136.89999389648438,131.30426025390625,30791600
2019-08-05,133.3000030517578,133.92999267578125,130.77999877929688,132.2100067138672,126.80598449707031,42749600
2019-08-06,133.8000030517578,135.67999267578125,133.2100067138672,134.69000244140625,129.1846160888672,32696700
2019-08-07,133.7899932861328,135.64999389648438,131.8300018310547,135.27999877929688,129.75050354003906,33414500
2019-08-08,136.60000610351562,138.99000549316406,135.92999267578125,138.88999938964844,133.21292114257812,27496500
2019-08-09,138.61000061035156,139.3800048828125,136.4600067138672,137.7100067138672,132.08114624023438,23466700
2019-08-12,137.07000732421875,137.86000061035156,135.24000549316406,135.7899932861328,130.23963928222656,20484300
2019-08-13,136.0500030517578,138.8000030517578,135.0,138.60000610351562,132.93478393554688,25154600
2019-08-14,136.36000061035156,136.9199981689453,133.6699981689453,133.97999572753906,128.9315185546875,32527300
2019-08-15,134.38999938964844,134.5800018310547,132.25,133.67999267578125,128.6428985595703,28074400
2019-08-16,134.8800048828125,136.4600067138672,134.72000122070312,136.1300048828125,131.0005340576172,24449100
2019-08-19,137.85000610351562,138.5500030517578,136.88999938964844,138.41000366210938,133.19461059570312,24355700
2019-08-20,138.2100067138672,138.7100067138672,137.24000549316406,137.25999450683594,132.0879364013672,21170800
2019-08-21,138.5500030517578,139.49000549316406,138.0,138.7899932861328,133.56028747558594,14970300
2019-08-22,138.66000366210938,139.1999969482422,136.2899932861328,137.77999877929688,132.58834838867188,18697000
2019-08-23,137.19000244140625,138.35000610351562,132.8000030517578,133.38999938964844,128.36380004882812,38508600
2019-08-26,134.99000549316406,135.55999755859375,133.89999389648438,135.4499969482422,130.3461456298828,20312600
2019-08-27,136.38999938964844,136.72000122070312,134.66000366210938,135.74000549316406,130.62525939941406,23102100
2019-08-28,134.8800048828125,135.75999450683594,133.5500030517578,135.55999755859375,130.4519805908203,17393300
2019-08-29,137.25,138.44000244140625,136.91000366210938,138.1199951171875,132.91555786132812,20168700
2019-08-30,139.14999389648438,139.17999267578125,136.27000427246094,137.86000061035156,132.66534423828125,23940100
2019-09-03,136.61000061035156,137.1999969482422,135.6999969482422,136.0399932861328,130.91390991210938,18869300
2019-09-04,137.3000030517578,137.69000244140625,136.47999572753906,137.6300048828125,132.4440155029297,17995900
2019-09-05,139.11000061035156,140.3800048828125,138.75999450683594,140.0500030517578,134.77281188964844,26101800
2019-09-06,140.02999877929688,140.17999267578125,138.1999969482422,139.10000610351562,133.858642578125,20824500
2019-09-09,139.58999633789062,139.75,136.4600067138672,137.52000427246094,132.33816528320312,25773900
2019-09-10,136.8000030517578,136.88999938964844,134.50999450683594,136.0800018310547,130.95237731933594,28903400
2019-09-11,135.91000366210938,136.27000427246094,135.08999633789062,136.1199951171875,130.99090576171875,24726100
2019-09-12,137.85000610351562,138.4199981689453,136.8699951171875,137.52000427246094,132.33816528320312,27010000
2019-09-13,137.77999877929688,138.05999755859375,136.57000732421875,137.32000732421875,132.1456756591797,23363100
2019-09-16,135.8300018310547,136.6999969482422,135.66000366210938,136.3300018310547,131.19300842285156,16731400
2019-09-17,136.9600067138672,137.52000427246094,136.42999267578125,137.38999938964844,132.21304321289062,17814200
2019-09-18,137.36000061035156,138.6699981689453,136.52999877929688,138.52000427246094,133.3004913330078,23982100
2019-09-19,140.3000030517578,142.3699951171875,140.07000732421875,141.07000732421875,135.75439453125,35772100
2019-09-20,141.00999450683594,141.64999389648438,138.25,139.44000244140625,134.185791015625,39167300
2019-09-23,139.22999572753906,139.6300048828125,138.44000244140625,139.13999938964844,133.8970947265625,17139300
2019-09-24,140.36000061035156,140.69000244140625,136.8800048828125,137.3800048828125,132.20338439941406,29773200
2019-09-25,137.5,139.9600067138672,136.02999877929688,139.36000061035156,134.1088104248047,21382000
2019-09-26,139.44000244140625,140.17999267578125,138.44000244140625,139.5399932861328,134.28204345703125,17456600
2019-09-27,140.14999389648438,140.36000061035156,136.64999389648438,137.72999572753906,132.54022216796875,22477700
2019-09-30,138.0500030517578,139.22000122070312,137.77999877929688,139.02999877929688,133.791259765625,17280900
2019-10-01,139.66000366210938,140.25,137.0,137.07000732421875,131.9050750732422,21466600
2019-10-02,136.25,136.3699951171875,133.5800018310547,134.64999389648438,129.57626342773438,30521700
2019-10-03,134.9499969482422,136.75,133.22000122070312,136.27999877929688,131.1448974609375,24132900
2019-10-04,136.75,138.25,136.4199981689453,138.1199951171875,132.91555786132812,22897700
2019-10-07,137.13999938964844,138.17999267578125,137.02000427246094,137.1199951171875,131.95321655273438,15303700
2019-10-08,137.0800018310547,137.75999450683594,135.6199951171875,135.6699981689453,130.557861328125,25550500
2019-10-09,137.4600067138672,138.6999969482422,136.97000122070312,138.24000549316406,133.03103637695312,19749900
2019-10-10,138.49000549316406,139.6699981689453,138.25,139.10000610351562,133.858642578125,17654600
2019-10-11,140.1199951171875,141.02999877929688,139.5,139.67999267578125,134.416748046875,25446000
2019-10-14,139.69000244140625,140.2899932861328,139.52000427246094,139.5500030517578,134.29165649414062,13304300
2019-10-15,140.05999755859375,141.7899932861328,139.80999755859375,141.57000732421875,136.2355499267578,19695700
2019-10-16,140.7899932861328,140.99000549316406,139.52999877929688,140.41000366210938,135.1192626953125,20751600
2019-10-17,140.9499969482422,141.4199981689453,139.02000427246094,139.69000244140625,134.42637634277344,21460600
2019-10-18,139.75999450683594,140.0,136.55999755859375,137.41000366210938,132.23233032226562,32273500
2019-10-21,138.4499969482422,138.5,137.00999450683594,138.42999267578125,133.21385192871094,20078200
2019-10-22,138.97000122070312,140.00999450683594,136.25999450683594,136.3699951171875,131.2314453125,27431000
2019-10-23,136.8800048828125,137.4499969482422,135.61000061035156,137.24000549316406,132.06874084472656,29844600
2019-10-24,139.38999938964844,140.4199981689453,138.6699981689453,139.94000244140625,134.6669921875,37029300
2019-10-25,139.33999633789062,141.13999938964844,139.1999969482422,140.72999572753906,135.42721557617188,25959700
2019-10-28,144.39999389648438,145.6699981689453,143.50999450683594,144.19000244140625,138.75680541992188,35280100
2019-10-29,144.0800018310547,144.5,142.64999389648438,142.8300018310547,137.44808959960938,20589500
2019-10-30,143.52000427246094,145.0,142.7899932861328,144.61000061035156,139.1609649658203,18496600
2019-10-31,144.89999389648438,144.92999267578125,142.99000549316406,143.3699951171875,137.96771240234375,24605100
2019-11-01,144.25999450683594,144.4199981689453,142.97000122070312,143.72000122070312,138.30453491210938,33128400
2019-11-04,144.8300018310547,145.0,144.16000366210938,144.5500030517578,139.10325622558594,16912000
2019-11-05,144.97000122070312,145.02000427246094,143.91000366210938,144.4600067138672,139.01666259765625,18250200
2019-11-06,144.3699951171875,144.52000427246094,143.1999969482422,144.05999755859375,138.6317138671875,16575800
2019-11-07,143.83999633789062,144.8800048828125,143.77000427246094,144.25999450683594,138.82418823242188,17786700
2019-11-08,143.97999572753906,145.99000549316406,143.75999450683594,145.9600067138672,140.4601287841797,16732700
2019-11-11,145.33999633789062,146.4199981689453,144.72999572753906,146.11000061035156,140.6044921875,14362600
2019-11-12,146.27999877929688,147.57000732421875,146.05999755859375,147.07000732421875,141.5283203125,18641600
2019-11-13,146.74000549316406,147.4600067138672,146.27999877929688,147.30999755859375,141.7592315673828,16919200
2019-11-14,147.02000427246094,148.41000366210938,147.0,148.05999755859375,142.48098754882812,19729800
2019-11-15,148.92999267578125,149.99000549316406,148.27000427246094,149.97000122070312,144.31903076171875,23485700
2019-11-18,150.07000732421875,150.5500030517578,148.97999572753906,150.33999633789062,144.67507934570312,21534000
2019-11-19,150.8800048828125,151.3300018310547,150.1999969482422,150.38999938964844,144.7231903076172,23935700
